"veg_type"	"x"	"y"	"z"	"leaf_area"	"nitro"
0	-8.2245454	9.42545459	149.04433328	0.0668582663228031	0.5
0	-8.2245454	9.42545459	149.51074994	0.0775177505196681	0.5
0	-8.2245454	9.42545459	149.9771666	0.0113092396680771	0.5
0	-8.2245454	9.88909096	145.313	0.00142403841773194	0.5
0	-8.2245454	9.88909096	145.77941666	0.00570220341747744	0.5
0	-8.2245454	9.88909096	146.24583332	0.0320601241690158	0.5
0	-8.2245454	9.88909096	146.71224998	0.00976577163838884	0.5
0	-8.2245454	9.88909096	147.17866664	0.0814711329721274	0.5
0	-8.2245454	9.88909096	147.6450833	0.166578925127174	0.5
0	-8.2245454	9.88909096	148.11149996	0.0529065988960314	0.5
0	-8.2245454	9.88909096	148.57791662	0.0550036398879759	0.5
0	-8.2245454	9.88909096	149.04433328	0.0551448782016551	0.5
0	-8.2245454	10.35272733	145.77941666	0.000701495611283913	0.5
0	-8.2245454	10.35272733	146.24583332	0.000510568994649453	0.5
0	-8.2245454	10.35272733	146.71224998	0.00775765769013278	0.5
0	-8.2245454	10.35272733	147.17866664	0.00341730298809332	0.5
0	-8.2245454	10.35272733	147.6450833	0.0947538803459596	0.5
0	-8.2245454	10.35272733	148.11149996	0.0561865557150789	0.5
0	-8.2245454	10.35272733	148.57791662	7.81178811468049e-05	0.5
0	-8.2245454	10.35272733	149.04433328	1.56108844533826e-05	0.5
0	-8.2245454	10.8163637	146.24583332	0.0125610929917027	0.5
0	-8.2245454	10.8163637	146.71224998	0.00383718924337739	0.5
0	-8.2245454	10.8163637	147.6450833	5.35592946286786e-05	0.5
0	-8.2245454	10.8163637	148.11149996	1.41301772559073e-05	0.5
0	-7.73545448	6.18	146.24583332	0.0109708346145741	0.5
0	-7.73545448	6.18	146.71224998	0.134637088310277	0.5
0	-7.73545448	6.18	147.17866664	0.0350355206705026	0.5
0	-7.73545448	6.18	147.6450833	0.00610226934927531	0.5
0	-7.73545448	6.64363637	145.77941666	0.00904119814778428	0.5
0	-7.73545448	6.64363637	146.24583332	0.117137582979474	0.5
0	-7.73545448	6.64363637	146.71224998	0.257268158451264	0.5
0	-7.73545448	6.64363637	147.17866664	0.221283948679339	0.5
0	-7.73545448	6.64363637	147.6450833	0.107211069998319	0.5
0	-7.73545448	6.64363637	148.11149996	0.00190837774202611	0.5
0	-7.73545448	6.64363637	148.57791662	3.39081948221847e-05	0.5
0	-7.73545448	7.10727274	145.77941666	0.00452821413947915	0.5
0	-7.73545448	7.10727274	146.24583332	0.213699216436912	0.5
0	-7.73545448	7.10727274	146.71224998	0.0911704843162295	0.5
0	-7.73545448	7.10727274	147.17866664	0.134657225928162	0.5
0	-7.73545448	7.10727274	147.6450833	0.116368778649585	0.5
0	-7.73545448	7.10727274	148.11149996	0.0590601641732193	0.5
0	-7.73545448	7.10727274	148.57791662	0.0528350384324735	0.5
0	-7.73545448	7.57090911	145.77941666	0.0204206867959016	0.5
0	-7.73545448	7.57090911	146.24583332	0.149797562787147	0.5
0	-7.73545448	7.57090911	146.71224998	0.018494434802706	0.5
0	-7.73545448	7.57090911	147.17866664	0.0406124562590736	0.5
0	-7.73545448	7.57090911	147.6450833	0.0746154163418968	0.5
0	-7.73545448	7.57090911	148.11149996	0.0456928684184112	0.5
0	-7.73545448	7.57090911	148.57791662	0.0607946434313819	0.5
0	-7.73545448	7.57090911	149.04433328	0.0595835730145668	0.5
0	-7.73545448	7.57090911	149.51074994	0.00756871945173493	0.5
0	-7.73545448	8.03454548	145.313	0.0113408210373033	0.5
0	-7.73545448	8.03454548	145.77941666	0.0945619806931668	0.5
0	-7.73545448	8.03454548	146.24583332	0.0502604693693432	0.5
0	-7.73545448	8.03454548	146.71224998	0.0468469316081235	0.5
0	-7.73545448	8.03454548	147.17866664	0.032302219795803	0.5
0	-7.73545448	8.03454548	147.6450833	0.00805712014434218	0.5
0	-7.73545448	8.03454548	148.11149996	0.0121294456906787	0.5
0	-7.73545448	8.03454548	148.57791662	0.0508028947216984	0.5
0	-7.73545448	8.03454548	149.04433328	0.0851100555217628	0.5
0	-7.73545448	8.03454548	149.51074994	0.0696317366684742	0.5
0	-7.73545448	8.49818185	145.313	0.143647910807553	0.5
0	-7.73545448	8.49818185	145.77941666	0.17196518793463	0.5
0	-7.73545448	8.49818185	146.24583332	0.0919110705975267	0.5
0	-7.73545448	8.49818185	146.71224998	0.0086755057759278	0.5
0	-7.73545448	8.49818185	147.17866664	0.0119794712045344	0.5
0	-7.73545448	8.49818185	147.6450833	0.000430124287906615	0.5
0	-7.73545448	8.49818185	148.11149996	0.0107396116092084	0.5
0	-7.73545448	8.49818185	148.57791662	0.0511390998673651	0.5
0	-7.73545448	8.49818185	149.04433328	0.1008529979042	0.5
0	-7.73545448	8.49818185	149.51074994	0.0418528869843186	0.5
0	-7.73545448	8.49818185	149.9771666	0.0216553216101165	0.5
0	-7.73545448	8.96181822	145.313	0.133118030796387	0.5
0	-7.73545448	8.96181822	145.77941666	0.14549092590329	0.5
0	-7.73545448	8.96181822	146.24583332	0.0635747135005617	0.5
0	-7.73545448	8.96181822	146.71224998	0.048792009735687	0.5
0	-7.73545448	8.96181822	147.17866664	0.0117451387140539	0.5
0	-7.73545448	8.96181822	147.6450833	0.00263394542174898	0.5
0	-7.73545448	8.96181822	148.11149996	0.0493032133191354	0.5
0	-7.73545448	8.96181822	148.57791662	0.0833207689443337	0.5
0	-7.73545448	8.96181822	149.04433328	0.112744282418645	0.5
0	-7.73545448	8.96181822	149.51074994	0.035947847833747	0.5
0	-7.73545448	8.96181822	149.9771666	0.00938857205631199	0.5
0	-7.73545448	9.42545459	145.313	0.087307551920576	0.5
0	-7.73545448	9.42545459	145.77941666	0.169235588827924	0.5
0	-7.73545448	9.42545459	146.24583332	0.0569883586625118	0.5
0	-7.73545448	9.42545459	146.71224998	0.00345588598706753	0.5
0	-7.73545448	9.42545459	147.17866664	0.0465729373177107	0.5
0	-7.73545448	9.42545459	147.6450833	0.0177485391284578	0.5
0	-7.73545448	9.42545459	148.11149996	0.113250218915062	0.5
0	-7.73545448	9.42545459	148.57791662	0.0824738044273778	0.5
0	-7.73545448	9.42545459	149.04433328	0.13960854157284	0.5
0	-7.73545448	9.42545459	149.51074994	0.00264447959581102	0.5
0	-7.73545448	9.88909096	145.313	0.049522231066602	0.5
0	-7.73545448	9.88909096	145.77941666	0.103725464102503	0.5
0	-7.73545448	9.88909096	146.24583332	0.0585847937039498	0.5
0	-7.73545448	9.88909096	146.71224998	0.00970542224361174	0.5
0	-7.73545448	9.88909096	147.17866664	0.0772154324158636	0.5
0	-7.73545448	9.88909096	147.6450833	0.0554957846544967	0.5
0	-7.73545448	9.88909096	148.11149996	0.086772107045009	0.5
0	-7.73545448	9.88909096	148.57791662	0.0144308877347546	0.5
0	-7.73545448	9.88909096	149.04433328	0.00078452097914235	0.5
0	-7.73545448	10.35272733	145.77941666	0.0297471326087996	0.5
0	-7.73545448	10.35272733	146.24583332	0.120221769154056	0.5
0	-7.73545448	10.35272733	146.71224998	0.0712850520192552	0.5
0	-7.73545448	10.35272733	147.17866664	0.083591526831872	0.5
0	-7.73545448	10.35272733	147.6450833	0.0655918174568025	0.5
0	-7.73545448	10.35272733	148.11149996	0.0283369916857639	0.5
0	-7.73545448	10.8163637	146.24583332	0.0379775166482063	0.5
0	-7.73545448	10.8163637	146.71224998	0.013486408072365	0.5
0	-7.73545448	10.8163637	147.17866664	2.47278101978378e-05	0.5
0	-7.24636356	6.64363637	146.24583332	0.0180180066854383	0.5
0	-7.24636356	6.64363637	146.71224998	0.0275535706605397	0.5
0	-7.24636356	6.64363637	147.17866664	0.0204311998170037	0.5
0	-7.24636356	6.64363637	147.6450833	0.0198449243786434	0.5
0	-7.24636356	6.64363637	148.11149996	0.00201069460937166	0.5
0	-7.24636356	7.10727274	145.77941666	0.000598099942980208	0.5
0	-7.24636356	7.10727274	146.24583332	0.0200451582976619	0.5
0	-7.24636356	7.10727274	146.71224998	0.0284498427271715	0.5
0	-7.24636356	7.10727274	147.17866664	0.0252909866039175	0.5
0	-7.24636356	7.10727274	147.6450833	0.0695211701467427	0.5
0	-7.24636356	7.10727274	148.11149996	0.0158396537153925	0.5
0	-7.24636356	7.10727274	148.57791662	0.00245862968956791	0.5
0	-7.24636356	7.57090911	145.313	0.000183924986886398	0.5
0	-7.24636356	7.57090911	145.77941666	0.0811692802334421	0.5
0	-7.24636356	7.57090911	146.24583332	0.093676856236436	0.5
0	-7.24636356	7.57090911	146.71224998	0.0917588115917063	0.5
0	-7.24636356	7.57090911	147.17866664	0.101986986934907	0.5
0	-7.24636356	7.57090911	147.6450833	0.0874451730781013	0.5
0	-7.24636356	7.57090911	148.11149996	0.0528639756817041	0.5
0	-7.24636356	7.57090911	148.57791662	0.0219231180832599	0.5
0	-7.24636356	7.57090911	149.04433328	0.0103441358697227	0.5
0	-7.24636356	8.03454548	145.313	0.00100201571349151	0.5
0	-7.24636356	8.03454548	145.77941666	0.281886925140488	0.5
0	-7.24636356	8.03454548	146.24583332	0.055714971625643	0.5
0	-7.24636356	8.03454548	146.71224998	0.0187784344431818	0.5
0	-7.24636356	8.03454548	147.17866664	0.0398307486236065	0.5
0	-7.24636356	8.03454548	147.6450833	0.0441273166985206	0.5
0	-7.24636356	8.03454548	148.11149996	0.0634580549263606	0.5
0	-7.24636356	8.03454548	148.57791662	0.0196417713511497	0.5
0	-7.24636356	8.03454548	149.04433328	0.0110953409369219	0.5
0	-7.24636356	8.49818185	145.313	0.00820804651368484	0.5
0	-7.24636356	8.49818185	145.77941666	0.112361138854818	0.5
0	-7.24636356	8.49818185	146.24583332	0.0775164601891103	0.5
0	-7.24636356	8.49818185	146.71224998	0.00735746484057513	0.5
0	-7.24636356	8.49818185	147.17866664	0.0323930294529282	0.5
0	-7.24636356	8.49818185	147.6450833	0.0416954243503471	0.5
0	-7.24636356	8.49818185	148.11149996	0.100585074513297	0.5
0	-7.24636356	8.49818185	148.57791662	0.146534295653511	0.5
0	-7.24636356	8.49818185	149.04433328	0.0251393410339361	0.5
0	-7.24636356	8.96181822	145.313	0.0644813505175759	0.5
0	-7.24636356	8.96181822	145.77941666	0.106323597563033	0.5
0	-7.24636356	8.96181822	146.24583332	0.00446528408358645	0.5
0	-7.24636356	8.96181822	146.71224998	0.0361721538212046	0.5
0	-7.24636356	8.96181822	147.17866664	0.0843843186183603	0.5
0	-7.24636356	8.96181822	147.6450833	0.0653857030149139	0.5
0	-7.24636356	8.96181822	148.11149996	0.0329270993860976	0.5
0	-7.24636356	8.96181822	148.57791662	0.0917893987718142	0.5
0	-7.24636356	8.96181822	149.04433328	0.0156594304964998	0.5
0	-7.24636356	9.42545459	145.313	0.0218596803563281	0.5
0	-7.24636356	9.42545459	145.77941666	0.149070535553187	0.5
0	-7.24636356	9.42545459	146.24583332	0.0237960223114265	0.5
0	-7.24636356	9.42545459	146.71224998	0.0660146228205616	0.5
0	-7.24636356	9.42545459	147.17866664	0.11939217121723	0.5
0	-7.24636356	9.42545459	147.6450833	0.0512768902485702	0.5
0	-7.24636356	9.42545459	148.11149996	0.0895498925945127	0.5
0	-7.24636356	9.42545459	148.57791662	0.038672137547502	0.5
0	-7.24636356	9.88909096	145.313	0.102027600618038	0.5
0	-7.24636356	9.88909096	145.77941666	0.174788367736217	0.5
0	-7.24636356	9.88909096	146.24583332	0.217185795368887	0.5
0	-7.24636356	9.88909096	146.71224998	0.156184974036736	0.5
0	-7.24636356	9.88909096	147.17866664	0.0997175281662963	0.5
0	-7.24636356	9.88909096	147.6450833	0.118490949357967	0.5
0	-7.24636356	9.88909096	148.11149996	0.00919842809919619	0.5
0	-7.24636356	9.88909096	148.57791662	0.000899994987585461	0.5
0	-7.24636356	10.35272733	145.77941666	0.040934192780125	0.5
0	-7.24636356	10.35272733	146.24583332	0.329344944609009	0.5
0	-7.24636356	10.35272733	146.71224998	0.178027710872133	0.5
0	-7.24636356	10.35272733	147.17866664	0.127229427495707	0.5
0	-7.24636356	10.35272733	147.6450833	0.0236804425381836	0.5
0	-7.24636356	10.35272733	148.11149996	0.00400950125524359	0.5
0	-7.24636356	10.8163637	145.77941666	0.00955147100099423	0.5
0	-7.24636356	10.8163637	146.24583332	0.091861636130091	0.5
0	-7.24636356	10.8163637	146.71224998	0.0636067602349071	0.5
0	-7.24636356	10.8163637	147.17866664	0.0400295652943075	0.5
0	-6.75727264	7.10727274	145.77941666	0.0105243167826955	0.5
0	-6.75727264	7.10727274	146.24583332	0.0145315969771429	0.5
0	-6.75727264	7.10727274	146.71224998	0.0660235916755863	0.5
0	-6.75727264	7.10727274	147.17866664	0.00933634539816103	0.5
0	-6.75727264	7.10727274	147.6450833	0.000505196142818614	0.5
0	-6.75727264	7.57090911	145.313	0.00894410606154982	0.5
0	-6.75727264	7.57090911	145.77941666	0.112112147363083	0.5
0	-6.75727264	7.57090911	146.24583332	0.190591617207511	0.5
0	-6.75727264	7.57090911	146.71224998	0.183732431491846	0.5
0	-6.75727264	7.57090911	147.17866664	0.0816168980192389	0.5
0	-6.75727264	7.57090911	147.6450833	0.0467699771397747	0.5
0	-6.75727264	7.57090911	148.11149996	0.0166635826589477	0.5
0	-6.75727264	8.03454548	145.313	0.00180722428747859	0.5
0	-6.75727264	8.03454548	145.77941666	0.224277071361276	0.5
0	-6.75727264	8.03454548	146.24583332	0.198547858885785	0.5
0	-6.75727264	8.03454548	146.71224998	0.145969659693194	0.5
0	-6.75727264	8.03454548	147.17866664	0.134650372369134	0.5
0	-6.75727264	8.03454548	147.6450833	0.0915236752887473	0.5
0	-6.75727264	8.03454548	148.11149996	0.0833200708966549	0.5
0	-6.75727264	8.03454548	148.57791662	0.000571108766066229	0.5
0	-6.75727264	8.49818185	145.313	0.0305737479782701	0.5
0	-6.75727264	8.49818185	145.77941666	0.0243251424519643	0.5
0	-6.75727264	8.49818185	146.24583332	0.116521016502445	0.5
0	-6.75727264	8.49818185	146.71224998	0.0577417424845873	0.5
0	-6.75727264	8.49818185	147.17866664	0.0952432329217652	0.5
0	-6.75727264	8.49818185	147.6450833	0.126461384672377	0.5
0	-6.75727264	8.49818185	148.11149996	0.0761076095966325	0.5
0	-6.75727264	8.49818185	148.57791662	0.0261652595921868	0.5
0	-6.75727264	8.96181822	145.313	0.102742337982259	0.5
0	-6.75727264	8.96181822	145.77941666	0.201831136719547	0.5
0	-6.75727264	8.96181822	146.24583332	0.050226011197562	0.5
0	-6.75727264	8.96181822	146.71224998	0.0998841500319322	0.5
0	-6.75727264	8.96181822	147.17866664	0.0873793027607736	0.5
0	-6.75727264	8.96181822	147.6450833	0.0527694854095452	0.5
0	-6.75727264	8.96181822	148.11149996	0.0156981615661938	0.5
0	-6.75727264	8.96181822	148.57791662	0.000296099133575135	0.5
0	-6.75727264	9.42545459	145.313	0.167402050258251	0.5
0	-6.75727264	9.42545459	145.77941666	0.341334823069846	0.5
0	-6.75727264	9.42545459	146.24583332	0.114729953076379	0.5
0	-6.75727264	9.42545459	146.71224998	0.128872229825386	0.5
0	-6.75727264	9.42545459	147.17866664	0.103479751319562	0.5
0	-6.75727264	9.42545459	147.6450833	0.0208182778313837	0.5
0	-6.75727264	9.42545459	148.11149996	0.00238032143178143	0.5
0	-6.75727264	9.88909096	145.313	0.100306638101292	0.5
0	-6.75727264	9.88909096	145.77941666	0.357768642277665	0.5
0	-6.75727264	9.88909096	146.24583332	0.244704654022126	0.5
0	-6.75727264	9.88909096	146.71224998	0.139276270877727	0.5
0	-6.75727264	9.88909096	147.17866664	0.0789292875380614	0.5
0	-6.75727264	9.88909096	147.6450833	0.0234246397933397	0.5
0	-6.75727264	10.35272733	145.77941666	0.017683303399929	0.5
0	-6.75727264	10.35272733	146.24583332	0.0480645594425274	0.5
0	-6.75727264	10.35272733	146.71224998	0.0259723657502757	0.5
0	-6.75727264	10.35272733	147.17866664	0.0410414382871422	0.5
0	-6.75727264	10.8163637	145.77941666	0.000822427083397718	0.5
0	-6.75727264	10.8163637	146.24583332	0.0187066201441042	0.5
0	-6.75727264	10.8163637	146.71224998	0.0119501743549843	0.5
0	-6.26818172	7.10727274	145.77941666	0.00202114417159384	0.5
0	-6.26818172	7.10727274	146.71224998	0.00225314983647826	0.5
0	-6.26818172	7.10727274	147.17866664	0.00211444987799475	0.5
0	-6.26818172	7.57090911	145.77941666	0.0933036757167523	0.5
0	-6.26818172	7.57090911	146.24583332	0.0564141615642909	0.5
0	-6.26818172	7.57090911	146.71224998	0.0610435503112775	0.5
0	-6.26818172	7.57090911	147.17866664	0.019454525349549	0.5
0	-6.26818172	7.57090911	147.6450833	0.00397720068537866	0.5
0	-6.26818172	8.03454548	145.77941666	0.185147204913114	0.5
0	-6.26818172	8.03454548	146.24583332	0.15583688092757	0.5
0	-6.26818172	8.03454548	146.71224998	0.101395719397995	0.5
0	-6.26818172	8.03454548	147.17866664	0.106145383875336	0.5
0	-6.26818172	8.03454548	147.6450833	0.0226366920346832	0.5
0	-6.26818172	8.49818185	145.313	5.48707781464424e-05	0.5
0	-6.26818172	8.49818185	145.77941666	0.020476171009887	0.5
0	-6.26818172	8.49818185	146.24583332	0.0933456643422807	0.5
0	-6.26818172	8.49818185	146.71224998	0.0181534702410474	0.5
0	-6.26818172	8.49818185	147.17866664	0.0339971218658731	0.5
0	-6.26818172	8.49818185	147.6450833	0.0203526588766576	0.5
0	-6.26818172	8.96181822	145.313	0.0612863016798236	0.5
0	-6.26818172	8.96181822	145.77941666	0.0882312382233211	0.5
0	-6.26818172	8.96181822	146.24583332	0.140079152626118	0.5
0	-6.26818172	8.96181822	146.71224998	0.0831548451263766	0.5
0	-6.26818172	8.96181822	147.17866664	0.0487869118723357	0.5
0	-6.26818172	8.96181822	147.6450833	0.0161352028720086	0.5
0	-6.26818172	9.42545459	145.313	0.114768176475034	0.5
0	-6.26818172	9.42545459	145.77941666	0.328152784938402	0.5
0	-6.26818172	9.42545459	146.24583332	0.113743379023661	0.5
0	-6.26818172	9.42545459	146.71224998	0.0992711584051374	0.5
0	-6.26818172	9.42545459	147.17866664	0.085093556212991	0.5
0	-6.26818172	9.42545459	147.6450833	1.29033055779992e-05	0.5
0	-6.26818172	9.88909096	145.313	0.00443124897100449	0.5
0	-6.26818172	9.88909096	145.77941666	0.208106754575727	0.5
0	-6.26818172	9.88909096	146.24583332	0.150214699157636	0.5
0	-6.26818172	9.88909096	146.71224998	0.0779528457531663	0.5
0	-6.26818172	9.88909096	147.17866664	0.00635612602180247	0.5
0	-6.26818172	10.35272733	145.77941666	0.00321095586364515	0.5
0	-6.26818172	10.35272733	146.24583332	0.0259796846744233	0.5
0	-5.7790908	7.57090911	145.77941666	0.00162368005387154	0.5
0	-5.7790908	7.57090911	146.24583332	0.0322109447735586	0.5
0	-5.7790908	7.57090911	146.71224998	0.00135457209721038	0.5
0	-5.7790908	7.57090911	147.17866664	0.00133221341852851	0.5
0	-5.7790908	8.03454548	145.77941666	0.0512102584246838	0.5
0	-5.7790908	8.03454548	146.24583332	0.0783392680257874	0.5
0	-5.7790908	8.03454548	146.71224998	0.00985180072656216	0.5
0	-5.7790908	8.03454548	147.17866664	0.0083412043966578	0.5
0	-5.7790908	8.49818185	145.77941666	0.0321251906738648	0.5
0	-5.7790908	8.49818185	146.24583332	0.0529420935628509	0.5
0	-5.7790908	8.49818185	146.71224998	0.000163702757160878	0.5
0	-5.7790908	8.96181822	145.77941666	0.00836631296013499	0.5
0	-5.7790908	8.96181822	146.24583332	0.0101411097599889	0.5
0	-5.7790908	8.96181822	146.71224998	0.0029624297370289	0.5
0	-5.7790908	9.42545459	145.77941666	0.0442301412369053	0.5
0	-5.7790908	9.42545459	146.24583332	0.00878937215941365	0.5
0	-5.7790908	9.42545459	147.17866664	0.00423634559789681	0.5
0	-5.7790908	9.88909096	145.77941666	0.000817054231566879	0.5
0	-5.7790908	9.88909096	146.71224998	0.000628729429007983	0.5
